_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,id_rel,sentena_sem_relao,sentena_sem_relao:confidence,txt_rel,html,id_ent1,id_ent2,id_rel_gold,id_sent,id_txt,sentena_sem_relao_gold,txt_rel_gold ,agree
1293280499,False,finalized,3,7/10/2017 21:14:04,9 9 9,False,1.0,de de de,"<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>foi</span> <span data-id='3'>coordenado</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6'>geocientista</span> <span data-id='7'class='per'>Charles_Vörösmarty</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>a</span> <span data-id='11'class='org'>Universidade_de_New_Hampshire</span> <span data-id='12'>,</span> <span data-id='13'>em</span> <span data-id='14'>os</span> <span data-id='15'class='entity'>Estados_Unidos</span> <span data-id='16'>.</span> ",11,7,,S4,CIENCIA_2000_17112,, ,100
1293280500,False,finalized,3,7/10/2017 21:28:55,13 13 13,False,1.0,em em em,"<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>foi</span> <span data-id='3'>coordenado</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6'>geocientista</span> <span data-id='7'class='entity'>Charles_Vörösmarty</span> <span data-id='8'>,</span> <span data-id='9'>de</span> <span data-id='10'>a</span> <span data-id='11'class='org'>Universidade_de_New_Hampshire</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>em</span> <span data-id='14'class='word'>os</span> <span data-id='15'class='plc'>Estados_Unidos</span> <span data-id='16'>.</span> ",11,15,,S4,CIENCIA_2000_17112,, ,100
1293280501,False,finalized,3,7/11/2017 02:44:21,21 21 21,False,1.0,de de de,"<span data-id='0'>""</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>""</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='per'>José_Galizia_Tundisi</span> <span data-id='20'class='word'>,</span> <span data-id='21'class='word'>de</span> <span data-id='22'class='word'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'>,</span> <span data-id='25'>em</span> <span data-id='26'class='entity'>São_Carlos</span> <span data-id='27'>(</span> <span data-id='28'class='entity'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> ",23,19,,S15,CIENCIA_2000_17112,, ,100
1293280502,False,finalized,3,7/12/2017 00:18:45,25 25 25,False,1.0,em em em,"<span data-id='0'>""</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>""</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='entity'>José_Galizia_Tundisi</span> <span data-id='20'>,</span> <span data-id='21'>de</span> <span data-id='22'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'class='word'>,</span> <span data-id='25'class='word'>em</span> <span data-id='26'class='plc'>São_Carlos</span> <span data-id='27'>(</span> <span data-id='28'class='entity'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> ",23,26,,S15,CIENCIA_2000_17112,, ,100
1293280503,False,finalized,3,7/10/2017 23:29:52,25 25 25,False,1.0,em em em,"<span data-id='0'>""</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>""</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='entity'>José_Galizia_Tundisi</span> <span data-id='20'>,</span> <span data-id='21'>de</span> <span data-id='22'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'class='word'>,</span> <span data-id='25'class='word'>em</span> <span data-id='26'class='entity'>São_Carlos</span> <span data-id='27'class='word'>(</span> <span data-id='28'class='plc'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> ",23,28,,S15,CIENCIA_2000_17112,, ,100
1293280504,False,finalized,3,7/11/2017 02:30:11,9 9 9,False,1.0,de de de,"<span data-id='0'>A</span> <span data-id='1'>sorte</span> <span data-id='2'>de</span> <span data-id='3'>os</span> <span data-id='4'>cientistas</span> <span data-id='5'>liderados</span> <span data-id='6'>por</span> <span data-id='7'class='per'>Jillian_Banfield</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>a</span> <span data-id='11'class='org'>Universidade_da_Califórnia</span> <span data-id='12'>em</span> <span data-id='13'class='entity'>Berkeley</span> <span data-id='14'>,</span> <span data-id='15'>foi</span> <span data-id='16'>que</span> <span data-id='17'>a</span> <span data-id='18'>amostra</span> <span data-id='19'>de</span> <span data-id='20'>efluentes</span> <span data-id='21'>ácidos</span> <span data-id='22'>analisada</span> <span data-id='23'>tinha</span> <span data-id='24'>um</span> <span data-id='25'>pequeno</span> <span data-id='26'>número</span> <span data-id='27'>de</span> <span data-id='28'>organismos</span> <span data-id='29'>.</span> ",11,7,,S12,CIENCIA_2004_26417,, ,100
1293280505,False,finalized,3,7/11/2017 16:56:27,12 12 12,False,1.0,em em em,"<span data-id='0'>A</span> <span data-id='1'>sorte</span> <span data-id='2'>de</span> <span data-id='3'>os</span> <span data-id='4'>cientistas</span> <span data-id='5'>liderados</span> <span data-id='6'>por</span> <span data-id='7'class='entity'>Jillian_Banfield</span> <span data-id='8'>,</span> <span data-id='9'>de</span> <span data-id='10'>a</span> <span data-id='11'class='org'>Universidade_da_Califórnia</span> <span data-id='12'class='word'>em</span> <span data-id='13'class='plc'>Berkeley</span> <span data-id='14'>,</span> <span data-id='15'>foi</span> <span data-id='16'>que</span> <span data-id='17'>a</span> <span data-id='18'>amostra</span> <span data-id='19'>de</span> <span data-id='20'>efluentes</span> <span data-id='21'>ácidos</span> <span data-id='22'>analisada</span> <span data-id='23'>tinha</span> <span data-id='24'>um</span> <span data-id='25'>pequeno</span> <span data-id='26'>número</span> <span data-id='27'>de</span> <span data-id='28'>organismos</span> <span data-id='29'>.</span> ",11,13,,S12,CIENCIA_2004_26417,, ,100
1293280506,False,finalized,3,7/11/2017 02:40:34,4 4 4,False,1.0,em em em,"<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='org'>Universidade_de_Michigan</span> <span data-id='4'class='word'>em</span> <span data-id='5'class='plc'>Ann_Arbor</span> <span data-id='6'>,</span> <span data-id='7'>em</span> <span data-id='8'>os</span> <span data-id='9'class='entity'>Estados_Unidos</span> <span data-id='10'>,</span> <span data-id='11'>sugerem</span> <span data-id='12'>que</span> <span data-id='13'>os</span> <span data-id='14'>olhos</span> <span data-id='15'>de</span> <span data-id='16'>asiáticos</span> <span data-id='17'>tendem</span> <span data-id='18'>a</span> <span data-id='19'>ver</span> <span data-id='20'>uma</span> <span data-id='21'>imagem</span> <span data-id='22'>em</span> <span data-id='23'>o</span> <span data-id='24'>seu</span> <span data-id='25'>conjunto</span> <span data-id='26'>,</span> <span data-id='27'>prestando</span> <span data-id='28'>tanto</span> <span data-id='29'>atenção</span> <span data-id='30'>a</span> <span data-id='31'>o</span> <span data-id='32'>que</span> <span data-id='33'>está</span> <span data-id='34'>em</span> <span data-id='35'>primeiro</span> <span data-id='36'>plano</span> <span data-id='37'>quanto</span> <span data-id='38'>em</span> <span data-id='39'>o</span> <span data-id='40'>fundo</span> <span data-id='41'>,</span> <span data-id='42'>enquanto</span> <span data-id='43'>os</span> <span data-id='44'>americanos</span> <span data-id='45'>demoram</span> <span data-id='46'>mais</span> <span data-id='47'>o</span> <span data-id='48'>olhar</span> <span data-id='49'>em</span> <span data-id='50'>o</span> <span data-id='51'>objeto</span> <span data-id='52'>central</span> <span data-id='53'>de</span> <span data-id='54'>um</span> <span data-id='55'>quadro</span> <span data-id='56'>.</span> ",3,5,,S1,CIENCIA_2005_28747,, ,100
1293280508,False,finalized,3,7/10/2017 23:23:40,14 14 14,False,1.0,de de de,"<span data-id='0'>O</span> <span data-id='1'>estudo</span> <span data-id='2'>em</span> <span data-id='3'>a</span> <span data-id='4'>britânica</span> <span data-id='5-7'class='entity'>"" Nature ""</span> <span data-id='8'>é</span> <span data-id='9'>de</span> <span data-id='10'>autoria</span> <span data-id='11'>de</span> <span data-id='12'class='per'>Neil_M._Ferguson</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='word'>o</span> <span data-id='16'class='org'>Imperial_College</span> <span data-id='17'>,</span> <span data-id='18'>de</span> <span data-id='19'class='entity'>Londres</span> <span data-id='20'>,</span> <span data-id='21'>e</span> <span data-id='22'>mais</span> <span data-id='23'>sete</span> <span data-id='24'>colaboradores</span> <span data-id='25'>;</span> ",16,12,,S9,CIENCIA_2005_28743,, ,100
1293280509,False,finalized,3,7/10/2017 23:29:52,18 18 18,False,1.0,de de de,"<span data-id='0'>O</span> <span data-id='1'>estudo</span> <span data-id='2'>em</span> <span data-id='3'>a</span> <span data-id='4'>britânica</span> <span data-id='5-7'class='entity'>"" Nature ""</span> <span data-id='8'>é</span> <span data-id='9'>de</span> <span data-id='10'>autoria</span> <span data-id='11'>de</span> <span data-id='12'class='entity'>Neil_M._Ferguson</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'>o</span> <span data-id='16'class='org'>Imperial_College</span> <span data-id='17'class='word'>,</span> <span data-id='18'class='word'>de</span> <span data-id='19'class='plc'>Londres</span> <span data-id='20'>,</span> <span data-id='21'>e</span> <span data-id='22'>mais</span> <span data-id='23'>sete</span> <span data-id='24'>colaboradores</span> <span data-id='25'>;</span> ",16,19,,S9,CIENCIA_2005_28743,, ,100
1293280510,False,finalized,3,7/10/2017 21:20:02,12 12 12,False,1.0,de de de,"<span data-id='0'>o</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'>americana</span> <span data-id='4-6'class='entity'>"" Science ""</span> <span data-id='7'>foi</span> <span data-id='8'>feito</span> <span data-id='9'>por</span> <span data-id='10'class='per'>Ira_M._Longini_Jr.</span> <span data-id='11'class='word'>,</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>a</span> <span data-id='14'class='org'>Universidade_Emory</span> <span data-id='15'>,</span> <span data-id='16'>em</span> <span data-id='17'class='entity'>Atlanta</span> <span data-id='18'>(</span> <span data-id='19'class='entity'>EUA</span> <span data-id='20'>)</span> <span data-id='21'>,</span> <span data-id='22'>e</span> <span data-id='23'>mais</span> <span data-id='24'class='entity'>sete</span> <span data-id='25'>colegas</span> <span data-id='26'>.</span> ",14,10,,S10,CIENCIA_2005_28743,, ,100
1293280511,False,finalized,3,7/11/2017 02:31:45,16 16 16,False,1.0,em em em,"<span data-id='0'>o</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'>americana</span> <span data-id='4-6'class='entity'>"" Science ""</span> <span data-id='7'>foi</span> <span data-id='8'>feito</span> <span data-id='9'>por</span> <span data-id='10'class='entity'>Ira_M._Longini_Jr.</span> <span data-id='11'>,</span> <span data-id='12'>de</span> <span data-id='13'>a</span> <span data-id='14'class='org'>Universidade_Emory</span> <span data-id='15'class='word'>,</span> <span data-id='16'class='word'>em</span> <span data-id='17'class='plc'>Atlanta</span> <span data-id='18'>(</span> <span data-id='19'class='entity'>EUA</span> <span data-id='20'>)</span> <span data-id='21'>,</span> <span data-id='22'>e</span> <span data-id='23'>mais</span> <span data-id='24'class='entity'>sete</span> <span data-id='25'>colegas</span> <span data-id='26'>.</span> ",14,17,,S10,CIENCIA_2005_28743,, ,100
1293280513,False,finalized,3,7/10/2017 23:25:25,14 14 14,False,1.0,de de de,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='org'>Advanced_Cell_Technology</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='plc'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'>,</span> <span data-id='20'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",12,15,,S3,CIENCIA_2003_24212,, ,100
1293280514,False,finalized,3,7/11/2017 02:39:13,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='org'>Advanced_Cell_Technology</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='org'>Centro_Sioux</span> <span data-id='19'>,</span> <span data-id='20'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",12,18,,S3,CIENCIA_2003_24212,, ,100
1293280517,False,finalized,3,7/10/2017 21:17:05,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='org'>Advanced_Cell_Technology</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'class='word'>,</span> <span data-id='30'class='word'>em</span> <span data-id='31'class='word'>a</span> <span data-id='32'class='plc'>Califórnia</span> <span data-id='33'>.</span> ",12,32,,S3,CIENCIA_2003_24212,, ,100
1293280518,False,finalized,3,7/11/2017 02:45:28,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='plc'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='org'>Centro_Sioux</span> <span data-id='19'>,</span> <span data-id='20'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",18,15,,S3,CIENCIA_2003_24212,, ,100
1293280519,False,finalized,3,7/10/2017 21:29:49,20 20 20,False,1.0,de de de,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='org'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='plc'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",18,21,,S3,CIENCIA_2003_24212,, ,100
1293280520,False,finalized,3,7/10/2017 21:29:49,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='org'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='org'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",18,25-28,,S3,CIENCIA_2003_24212,, ,100
1293280521,False,finalized,3,7/11/2017 12:25:05,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='org'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'class='word'>,</span> <span data-id='30'class='word'>em</span> <span data-id='31'class='word'>a</span> <span data-id='32'class='plc'>Califórnia</span> <span data-id='33'>.</span> ",18,32,,S3,CIENCIA_2003_24212,, ,100
1293280522,False,finalized,3,7/11/2017 02:28:49,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='plc'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='org'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",25-28,15,,S3,CIENCIA_2003_24212,, ,100
1293280523,False,finalized,3,7/10/2017 23:49:18,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'>,</span> <span data-id='20'>de</span> <span data-id='21'class='plc'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='org'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",25-28,21,,S3,CIENCIA_2003_24212,, ,100
1293280524,False,finalized,3,7/11/2017 02:37:22,30 30 30,False,1.0,em em em,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='entity'>Advanced_Cell_Technology</span> <span data-id='13'>,</span> <span data-id='14'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'>,</span> <span data-id='20'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='org'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'class='word'>,</span> <span data-id='30'class='word'>em</span> <span data-id='31'class='word'>a</span> <span data-id='32'class='plc'>Califórnia</span> <span data-id='33'>.</span> ",25-28,32,,S3,CIENCIA_2003_24212,, ,100
1293280527,False,finalized,3,7/10/2017 21:27:21,12 12 12,False,1.0,de de de,"<span data-id='0'>Depois</span> <span data-id='1'>de</span> <span data-id='2'>esse</span> <span data-id='3'>período</span> <span data-id='4'>,</span> <span data-id='5'>quem</span> <span data-id='6'>sobreviver</span> <span data-id='7'>será</span> <span data-id='8'>levado</span> <span data-id='9'>a</span> <span data-id='10'>o</span> <span data-id='11'class='org'>Zôo</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='plc'>San_Diego</span> <span data-id='14'>,</span> <span data-id='15'>onde</span> <span data-id='16'>viverá</span> <span data-id='17'>com</span> <span data-id='18'>seus</span> <span data-id='19'>colegas</span> <span data-id='20'>de</span> <span data-id='21'>espécie</span> <span data-id='22'>.</span> ",11,13,,S19,CIENCIA_2003_24212,, ,100
1293280528,False,finalized,3,7/10/2017 23:27:35,-1 -1 -1,True,1.0,Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>em</span> <span data-id='1'>o</span> <span data-id='2'>início</span> <span data-id='3'>,</span> <span data-id='4'>a</span> <span data-id='5'class='org'>ACT</span> <span data-id='6'class='word'>preparou</span> <span data-id='7'class='entity'>30</span> <span data-id='8'class='word'>óvulos</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>vaca</span> <span data-id='11'class='word'>,</span> <span data-id='12'class='word'>extraindo</span> <span data-id='13'class='word'>-lhes</span> <span data-id='14'class='word'>o</span> <span data-id='15'class='word'>núcleo</span> <span data-id='16'class='word'>e</span> <span data-id='17'class='word'>fundindo-os</span> <span data-id='18'class='word'>com</span> <span data-id='19'class='word'>células</span> <span data-id='20'class='word'>adultas</span> <span data-id='21'class='word'>preservadas</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>o</span> <span data-id='24'class='word'>banteng</span> <span data-id='25'class='word'>de</span> <span data-id='26'class='plc'>San_Diego</span> <span data-id='27'>.</span> ",5,26,,S24,CIENCIA_2003_24212,, ,100
