_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,id_rel,sentena_sem_relao,sentena_sem_relao:confidence,txt_rel,html,id_ent1,id_ent2,id_rel_gold,id_sent,id_txt,sentena_sem_relao_gold,txt_rel_gold ,agree
1293280430,False,finalized,3,7/11/2017 13:33:06,-1 -1 8,True,0.6614,"Sentença sem relação Sentença sem relação ,","<span data-id='0'>O</span> <span data-id='1-4'class='entity'>presidente de a Embrapa</span> <span data-id='5'>(</span> <span data-id='6'class='org'>Empresa_Brasileira_de_Pesquisa_Agropecuária</span> <span data-id='7'class='word'>)</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='per'>Alberto_Portugal</span> <span data-id='10'>,</span> <span data-id='11'>salientou</span> <span data-id='12'>que</span> <span data-id='13'>a</span> <span data-id='14'>empresa</span> <span data-id='15'>busca</span> <span data-id='16'>soluções</span> <span data-id='17'>para</span> <span data-id='18'>os</span> <span data-id='19'>problemas</span> <span data-id='20'>de</span> <span data-id='21'>a</span> <span data-id='22'>agricultura</span> <span data-id='23'>nacional</span> <span data-id='24'>.</span> ",6,9,,S6,CIENCIA_2000_6389,, ,66
1293280437,False,finalized,3,7/11/2017 17:12:12,-1 -1 14,True,0.6694,Sentença sem relação Sentença sem relação de,"<span data-id='0'>É</span> <span data-id='1'>o</span> <span data-id='2'>que</span> <span data-id='3'>mostra</span> <span data-id='4'>o</span> <span data-id='5'>estudo</span> <span data-id='6'>publicado</span> <span data-id='7'>por</span> <span data-id='8'>o</span> <span data-id='9'>britânico</span> <span data-id='10'class='per'>David_Vaughan</span> <span data-id='11'class='word'>e</span> <span data-id='12'class='word'>seus</span> <span data-id='13'class='word'>colegas</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='word'>o</span> <span data-id='16'class='org'>British_Antarctic_Survey</span> <span data-id='17'>em</span> <span data-id='18'>a</span> <span data-id='19'>revista</span> <span data-id='20-22'class='entity'>"" Science ""</span> <span data-id='23'>de</span> <span data-id='24'>esta</span> <span data-id='25'>semana</span> <span data-id='26'>.</span> ",16,10,,S2,CIENCIA_2001_6414,, ,66
1293280440,False,finalized,3,7/11/2017 12:14:59,-1 -1 13,True,0.677,Sentença sem relação Sentença sem relação a,"<span data-id='0'>""</span> <span data-id='1'>Ninhais</span> <span data-id='2'>que</span> <span data-id='3'>eram</span> <span data-id='4'>ocupados</span> <span data-id='5-7'class='entity'>há 650 anos</span> <span data-id='8'>sumiram</span> <span data-id='9'>""</span> <span data-id='10'>,</span> <span data-id='11'>contou</span> <span data-id='12'class='per'>David_Vaughan</span> <span data-id='13'class='word'>a</span> <span data-id='14'class='word'>a</span> <span data-id='15'class='org'>Folha</span> <span data-id='16'>.</span> ",15,12,,S8,CIENCIA_2001_6414,, ,66
1293280442,False,finalized,3,7/10/2017 23:23:40,"9,10 10 9,10",False,1.0,pesquisadores de de pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='entity'>Gilson_Rambelli</span> <span data-id='4'>,</span> <span data-id='5'class='per'>Paulo_Bava_de_Camargo</span> <span data-id='6'class='word'>e</span> <span data-id='7'class='entity'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='org'>Museu de Arqueologia e Etnologia</span> <span data-id='17'>(</span> <span data-id='18'class='entity'>MAE)</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'class='entity'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",12-16,5,,S3,CIENCIA_2002_22005,, ,66
1293280446,False,finalized,3,7/10/2017 21:15:30,"9,10 -1 9,10",False,0.6765,pesquisadores de Sentença sem relação pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='per'>Gilson_Rambelli</span> <span data-id='4'class='word'>,</span> <span data-id='5'class='entity'>Paulo_Bava_de_Camargo</span> <span data-id='6'class='word'>e</span> <span data-id='7'class='entity'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='entity'>Museu de Arqueologia e Etnologia</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='org'>MAE)</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'class='entity'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",18,3,,S3,CIENCIA_2002_22005,, ,66
1293280447,False,finalized,3,7/10/2017 23:32:39,"9,10 17 9,10",False,1.0,pesquisadores de ( pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='entity'>Gilson_Rambelli</span> <span data-id='4'>,</span> <span data-id='5'class='per'>Paulo_Bava_de_Camargo</span> <span data-id='6'class='word'>e</span> <span data-id='7'class='entity'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='entity'>Museu de Arqueologia e Etnologia</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='org'>MAE)</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'class='entity'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",18,5,,S3,CIENCIA_2002_22005,, ,66
1293280448,False,finalized,3,7/11/2017 02:37:22,"9,10 9,10,17 9,10",False,1.0,pesquisadores de pesquisadores de ( pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='entity'>Gilson_Rambelli</span> <span data-id='4'>,</span> <span data-id='5'class='entity'>Paulo_Bava_de_Camargo</span> <span data-id='6'>e</span> <span data-id='7'class='per'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='entity'>Museu de Arqueologia e Etnologia</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='org'>MAE)</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'class='entity'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",18,7,,S3,CIENCIA_2002_22005,, ,66
1293280450,False,finalized,3,7/10/2017 21:29:49,"9,10 19 9,10",False,1.0,pesquisadores de de pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='per'>Gilson_Rambelli</span> <span data-id='4'class='word'>,</span> <span data-id='5'class='entity'>Paulo_Bava_de_Camargo</span> <span data-id='6'class='word'>e</span> <span data-id='7'class='entity'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='entity'>Museu de Arqueologia e Etnologia</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='entity'>MAE)</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='org'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",21,3,,S3,CIENCIA_2002_22005,, ,66
1293280451,False,finalized,3,7/11/2017 02:30:11,"-1 -1 9,10",True,0.6716,Sentença sem relação Sentença sem relação pesquisadores de,"<span data-id='0'>Os</span> <span data-id='1'>brasileiros</span> <span data-id='2'>(</span> <span data-id='3'class='entity'>Gilson_Rambelli</span> <span data-id='4'>,</span> <span data-id='5'class='per'>Paulo_Bava_de_Camargo</span> <span data-id='6'class='word'>e</span> <span data-id='7'class='entity'>Flávio_Rizzi</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>pesquisadores</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>o</span> <span data-id='12-16'class='entity'>Museu de Arqueologia e Etnologia</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='entity'>MAE)</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='org'>USP</span> <span data-id='22'>)</span> <span data-id='23'>acharam</span> <span data-id='24'>mesmo</span> <span data-id='25'>restos</span> <span data-id='26'>de</span> <span data-id='27-29'class='entity'>um ou dois</span> <span data-id='30'>navios</span> <span data-id='31'>antigos</span> <span data-id='32'>,</span> <span data-id='33'>possivelmente</span> <span data-id='34'>portugueses</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37-40'class='entity'>século 15 ou 16</span> <span data-id='41'>,</span> <span data-id='42'>de</span> <span data-id='43'>a</span> <span data-id='44'>chamada</span> <span data-id='45'>tradição</span> <span data-id='46'>ibero-atlântica</span> <span data-id='47'>.</span> ",21,5,,S3,CIENCIA_2002_22005,, ,66
1293280458,False,finalized,3,7/11/2017 17:10:32,-1 20 -1,True,0.6529,"Sentença sem relação , Sentença sem relação","<span data-id='0'class='entity'>Rambelli</span> <span data-id='1'>,</span> <span data-id='2'>que</span> <span data-id='3'>coordenou</span> <span data-id='4'>a</span> <span data-id='5'>participação</span> <span data-id='6'>brasileira</span> <span data-id='7'>,</span> <span data-id='8'>está</span> <span data-id='9'>lançando</span> <span data-id='10'>em</span> <span data-id='11'>esta</span> <span data-id='12'>semana</span> <span data-id='13'>o</span> <span data-id='14'>livro</span> <span data-id='15-17'class='entity'>"" Arqueologia_Até_Debaixo_D'Água ""</span> <span data-id='18'>(</span> <span data-id='19'class='org'>Editora_Maranta</span> <span data-id='20'class='word'>,</span> <span data-id='21'class='plc'>São_Paulo</span> <span data-id='22'>,</span> <span data-id='23'class='entity'>2002</span> <span data-id='24'>)</span> <span data-id='25'>.</span> ",19,21,,S14,CIENCIA_2002_22005,, ,66
1293280463,False,finalized,3,7/11/2017 02:45:28,"-1 -1 25,26",True,0.6716,Sentença sem relação Sentença sem relação a médica,"<span data-id='0'>""</span> <span data-id='1'>As</span> <span data-id='2'>análises</span> <span data-id='3'>feitas</span> <span data-id='4'>com</span> <span data-id='5'>diferentes</span> <span data-id='6'>genes</span> <span data-id='7'>sequenciados</span> <span data-id='8'>até</span> <span data-id='9'>o</span> <span data-id='10'>momento</span> <span data-id='11'>indicam</span> <span data-id='12'>que</span> <span data-id='13'>esse</span> <span data-id='14'>não</span> <span data-id='15'>parece</span> <span data-id='16'>ser</span> <span data-id='17'>um</span> <span data-id='18'>recombinante</span> <span data-id='19'>""</span> <span data-id='20'>,</span> <span data-id='21'>disse</span> <span data-id='22'>a</span> <span data-id='23'>a</span> <span data-id='24'class='org'>Folha</span> <span data-id='25'class='word'>a</span> <span data-id='26'class='word'>médica</span> <span data-id='27'class='per'>Teresa_Peret</span> <span data-id='28'>,</span> <span data-id='29'>de</span> <span data-id='30'>os</span> <span data-id='31'class='entity'>CDC</span> <span data-id='32'>(</span> <span data-id='33'class='entity'>Centros_para_Controle_e_Prevenção_de_Doenças</span> <span data-id='34'>)</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37'class='entity'>EUA</span> <span data-id='38'>,</span> <span data-id='39'>uma</span> <span data-id='40'>brasileira</span> <span data-id='41'>que</span> <span data-id='42'>integrou</span> <span data-id='43'>a</span> <span data-id='44'>equipe</span> <span data-id='45'>que</span> <span data-id='46'>identificou</span> <span data-id='47'>o</span> <span data-id='48'>vírus</span> <span data-id='49'>.</span> ",24,27,,S15,CIENCIA_2003_24226,, ,66
1293280472,False,finalized,3,7/10/2017 21:22:51,"29 29,32 29",False,1.0,de de ( de,"<span data-id='0'>""</span> <span data-id='1'>As</span> <span data-id='2'>análises</span> <span data-id='3'>feitas</span> <span data-id='4'>com</span> <span data-id='5'>diferentes</span> <span data-id='6'>genes</span> <span data-id='7'>sequenciados</span> <span data-id='8'>até</span> <span data-id='9'>o</span> <span data-id='10'>momento</span> <span data-id='11'>indicam</span> <span data-id='12'>que</span> <span data-id='13'>esse</span> <span data-id='14'>não</span> <span data-id='15'>parece</span> <span data-id='16'>ser</span> <span data-id='17'>um</span> <span data-id='18'>recombinante</span> <span data-id='19'>""</span> <span data-id='20'>,</span> <span data-id='21'>disse</span> <span data-id='22'>a</span> <span data-id='23'>a</span> <span data-id='24'class='entity'>Folha</span> <span data-id='25'>a</span> <span data-id='26'>médica</span> <span data-id='27'class='per'>Teresa_Peret</span> <span data-id='28'class='word'>,</span> <span data-id='29'class='word'>de</span> <span data-id='30'class='word'>os</span> <span data-id='31'class='entity'>CDC</span> <span data-id='32'class='word'>(</span> <span data-id='33'class='org'>Centros_para_Controle_e_Prevenção_de_Doenças</span> <span data-id='34'>)</span> <span data-id='35'>de</span> <span data-id='36'>os</span> <span data-id='37'class='entity'>EUA</span> <span data-id='38'>,</span> <span data-id='39'>uma</span> <span data-id='40'>brasileira</span> <span data-id='41'>que</span> <span data-id='42'>integrou</span> <span data-id='43'>a</span> <span data-id='44'>equipe</span> <span data-id='45'>que</span> <span data-id='46'>identificou</span> <span data-id='47'>o</span> <span data-id='48'>vírus</span> <span data-id='49'>.</span> ",33,27,,S15,CIENCIA_2003_24226,, ,66
1293280476,False,finalized,3,7/11/2017 12:25:05,"5,6,7,8,9,10,11,13,14,15,16,17,18 -1 -1",True,0.653,prediz um aumento de temperatura de até em as áreas mais secas de Sentença sem relação Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'class='entity'>Instituto_Nacional_de_Pesquisas_Espaciais</span> <span data-id='2'>(</span> <span data-id='3'class='org'>Inpe</span> <span data-id='4'class='word'>)</span> <span data-id='5'class='word'>prediz</span> <span data-id='6'class='word'>um</span> <span data-id='7'class='word'>aumento</span> <span data-id='8'class='word'>de</span> <span data-id='9'class='word'>temperatura</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>até</span> <span data-id='12'class='entity'>5C</span> <span data-id='13'class='word'>em</span> <span data-id='14'class='word'>as</span> <span data-id='15'class='word'>áreas</span> <span data-id='16'class='word'>mais</span> <span data-id='17'class='word'>secas</span> <span data-id='18'class='word'>de</span> <span data-id='19'class='word'>a</span> <span data-id='20'class='plc'>Amazônia</span> <span data-id='21'>,</span> <span data-id='22'>em</span> <span data-id='23-24'class='entity'>50 anos</span> <span data-id='25'>,</span> <span data-id='26'>se</span> <span data-id='27'>a</span> <span data-id='28'>emissão</span> <span data-id='29'>de</span> <span data-id='30'>gases</span> <span data-id='31'>por</span> <span data-id='32'>queimadas</span> <span data-id='33'>permanecer</span> <span data-id='34'>em</span> <span data-id='35'>os</span> <span data-id='36'>níveis</span> <span data-id='37'>atuais</span> <span data-id='38'>.</span> ",3,20,,S0,CIENCIA_2000_17082,, ,66
1293280478,False,finalized,3,7/11/2017 13:33:06,4 -1 4,False,0.6856,( Sentença sem relação (,"<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='org'>Fiocruz</span> <span data-id='4'class='word'>(</span> <span data-id='5'class='org'>Fundação_Oswaldo_Cruz</span> <span data-id='6'>)</span> <span data-id='7'>identificaram</span> <span data-id='8'class='entity'>duas</span> <span data-id='9'>moléculas</span> <span data-id='10'>em</span> <span data-id='11'>o</span> <span data-id='12'>sangue</span> <span data-id='13'>de</span> <span data-id='14'>os</span> <span data-id='15'>gambás</span> <span data-id='16'>que</span> <span data-id='17'>têm</span> <span data-id='18'>essa</span> <span data-id='19'>função</span> <span data-id='20'>antiofídica</span> <span data-id='21'>e</span> <span data-id='22'>esperam</span> <span data-id='23'>utilizá</span> <span data-id='24'>-las</span> <span data-id='25'>não</span> <span data-id='26'>apenas</span> <span data-id='27'>para</span> <span data-id='28'>auxiliar</span> <span data-id='29'>quem</span> <span data-id='30'>sofre</span> <span data-id='31'>acidentes</span> <span data-id='32'>com</span> <span data-id='33'>cobras</span> <span data-id='34'>,</span> <span data-id='35'>mas</span> <span data-id='36'>também</span> <span data-id='37'>para</span> <span data-id='38'>tratar</span> <span data-id='39'>doenças</span> <span data-id='40'>humanas</span> <span data-id='41'>,</span> <span data-id='42'>como</span> <span data-id='43'>câncer</span> <span data-id='44'>e</span> <span data-id='45'>osteoartrite</span> <span data-id='46'>.</span> ",3,5,,S3,CIENCIA_2005_28766,, ,66
1293280484,False,finalized,3,7/10/2017 23:25:25,-1 -1 22,True,0.6742,Sentença sem relação Sentença sem relação a,"<span data-id='0'>""</span> <span data-id='1'>Já</span> <span data-id='2'>temos</span> <span data-id='3'>uma</span> <span data-id='4'>descrita</span> <span data-id='5'>,</span> <span data-id='6'>a</span> <span data-id='7-8'class='entity'>Gerronema viridilucens</span> <span data-id='9'>,</span> <span data-id='10'>e</span> <span data-id='11'class='entity'>seis</span> <span data-id='12'>já</span> <span data-id='13'>estão</span> <span data-id='14'>em</span> <span data-id='15'>fase</span> <span data-id='16'>de</span> <span data-id='17'>descrição</span> <span data-id='18'>""</span> <span data-id='19'>,</span> <span data-id='20'>contou</span> <span data-id='21'class='per'>Stevani</span> <span data-id='22'class='word'>a</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Folha</span> <span data-id='25'>.</span> ",24,21,,S6,CIENCIA_2005_28755,, ,66
1293280486,False,finalized,3,7/10/2017 23:23:55,-1 18 -1,True,0.6862,"Sentença sem relação , Sentença sem relação","<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='per'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='entity'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",15-17,20,,S16,CIENCIA_2005_28755,, ,66
1293280487,False,finalized,3,7/11/2017 02:45:28,-1 -1 22,True,0.6716,Sentença sem relação Sentença sem relação de,"<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'class='word'>,</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",15-17,24,,S16,CIENCIA_2005_28755,, ,66
1293280491,False,finalized,3,7/10/2017 23:39:24,-1 25 25,False,0.6742,Sentença sem relação ( (,"<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='entity'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'>,</span> <span data-id='19'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'class='word'>(</span> <span data-id='26'class='plc'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",24,26,,S16,CIENCIA_2005_28755,, ,66
1293280497,False,finalized,3,7/11/2017 17:10:32,-1 14 14,False,0.6777,Sentença sem relação a a,"<span data-id='0'>É</span> <span data-id='1'>aí</span> <span data-id='2'>que</span> <span data-id='3'>a</span> <span data-id='4'>seleção</span> <span data-id='5'>geralmente</span> <span data-id='6'>vai</span> <span data-id='7'>ser</span> <span data-id='8'>mais</span> <span data-id='9'>forte</span> <span data-id='10'>""</span> <span data-id='11'>,</span> <span data-id='12'>explicou</span> <span data-id='13'class='per'>Laden</span> <span data-id='14'class='word'>a</span> <span data-id='15'class='word'>a</span> <span data-id='16'class='org'>Folha</span> <span data-id='17'>.</span> ",16,13,,S8,CIENCIA_2005_28764,, ,66
1293280507,False,finalized,3,7/10/2017 23:38:03,-1 7 7,False,0.6742,Sentença sem relação em em,"<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='org'>Universidade_de_Michigan</span> <span data-id='4'class='word'>em</span> <span data-id='5'class='entity'>Ann_Arbor</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>em</span> <span data-id='8'class='word'>os</span> <span data-id='9'class='plc'>Estados_Unidos</span> <span data-id='10'>,</span> <span data-id='11'>sugerem</span> <span data-id='12'>que</span> <span data-id='13'>os</span> <span data-id='14'>olhos</span> <span data-id='15'>de</span> <span data-id='16'>asiáticos</span> <span data-id='17'>tendem</span> <span data-id='18'>a</span> <span data-id='19'>ver</span> <span data-id='20'>uma</span> <span data-id='21'>imagem</span> <span data-id='22'>em</span> <span data-id='23'>o</span> <span data-id='24'>seu</span> <span data-id='25'>conjunto</span> <span data-id='26'>,</span> <span data-id='27'>prestando</span> <span data-id='28'>tanto</span> <span data-id='29'>atenção</span> <span data-id='30'>a</span> <span data-id='31'>o</span> <span data-id='32'>que</span> <span data-id='33'>está</span> <span data-id='34'>em</span> <span data-id='35'>primeiro</span> <span data-id='36'>plano</span> <span data-id='37'>quanto</span> <span data-id='38'>em</span> <span data-id='39'>o</span> <span data-id='40'>fundo</span> <span data-id='41'>,</span> <span data-id='42'>enquanto</span> <span data-id='43'>os</span> <span data-id='44'>americanos</span> <span data-id='45'>demoram</span> <span data-id='46'>mais</span> <span data-id='47'>o</span> <span data-id='48'>olhar</span> <span data-id='49'>em</span> <span data-id='50'>o</span> <span data-id='51'>objeto</span> <span data-id='52'>central</span> <span data-id='53'>de</span> <span data-id='54'>um</span> <span data-id='55'>quadro</span> <span data-id='56'>.</span> ",3,9,,S1,CIENCIA_2005_28747,, ,66
1293280512,False,finalized,3,7/11/2017 02:39:13,"16 16,18 16",False,1.0,em em ( em,"<span data-id='0'>o</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'>americana</span> <span data-id='4-6'class='entity'>"" Science ""</span> <span data-id='7'>foi</span> <span data-id='8'>feito</span> <span data-id='9'>por</span> <span data-id='10'class='entity'>Ira_M._Longini_Jr.</span> <span data-id='11'>,</span> <span data-id='12'>de</span> <span data-id='13'>a</span> <span data-id='14'class='org'>Universidade_Emory</span> <span data-id='15'class='word'>,</span> <span data-id='16'class='word'>em</span> <span data-id='17'class='entity'>Atlanta</span> <span data-id='18'class='word'>(</span> <span data-id='19'class='plc'>EUA</span> <span data-id='20'>)</span> <span data-id='21'>,</span> <span data-id='22'>e</span> <span data-id='23'>mais</span> <span data-id='24'class='entity'>sete</span> <span data-id='25'>colegas</span> <span data-id='26'>.</span> ",14,19,,S10,CIENCIA_2005_28743,, ,66
